purchase_time,purchase_date,quantity
2017/5/9 12:44,2017/5/9,13
2017/6/1 11:22,2017/6/1,13
2017/5/24 21:25,2017/5/24,5
2017/6/13 20:20,2017/6/13,8
2017/5/26 13:34,2017/5/26,7
2017/6/13 9:43,2017/6/13,5
2017/5/16 21:59,2017/5/16,4
2017/6/9 14:24,2017/6/9,10
2017/5/8 16:43,2017/5/8,5
2017/5/3 13:08,2017/5/3,11
2017/5/21 13:03,2017/5/21,6
2017/5/16 22:35,2017/5/16,8
2017/6/12 21:20,2017/6/12,6
2017/6/13 13:45,2017/6/13,8
2017/5/17 19:22,2017/5/17,14
2017/6/2 14:35,2017/6/2,13
2017/5/23 22:00,2017/5/23,2
2017/6/5 13:23,2017/6/5,3
2017/5/14 9:51,2017/5/14,11
2017/5/24 13:12,2017/5/24,7
2017/6/1 10:06,2017/6/1,4
2017/5/22 16:44,2017/5/22,14
2017/6/9 19:19,2017/6/9,4
2017/5/30 15:45,2017/5/30,5
2017/6/6 21:31,2017/6/6,2
2017/5/5 18:20,2017/5/5,3
2017/5/7 19:16,2017/5/7,13
2017/6/5 0:32,2017/6/5,11
2017/6/4 13:12,2017/6/4,5
2017/5/21 12:23,2017/5/21,5
2017/5/4 10:09,2017/5/4,6
2017/5/28 23:22,2017/5/28,9
2017/5/7 10:22,2017/5/7,13
2017/6/1 8:50,2017/6/1,6
2017/6/6 14:47,2017/6/6,2
2017/6/5 15:53,2017/6/5,4
2017/5/16 11:15,2017/5/16,9
2017/5/21 21:10,2017/5/21,7
2017/5/26 13:38,2017/5/26,5
2017/5/15 20:09,2017/5/15,5
2017/5/12 12:35,2017/5/12,1
2017/6/11 15:57,2017/6/11,13
2017/6/7 16:26,2017/6/7,1
2017/6/3 11:50,2017/6/3,14
2017/5/7 8:40,2017/5/7,2
2017/5/30 23:37,2017/5/30,9
2017/5/15 8:21,2017/5/15,13
2017/6/12 17:56,2017/6/12,7
2017/5/19 23:44,2017/5/19,2
2017/6/14 11:28,2017/6/14,11
2017/5/21 8:04,2017/5/21,10
2017/5/3 21:47,2017/5/3,11
2017/5/23 22:59,2017/5/23,4
2017/5/23 0:13,2017/5/23,7
2017/5/18 9:56,2017/5/18,7
2017/5/25 15:15,2017/5/25,10
2017/6/5 2:09,2017/6/5,8
2017/5/28 19:05,2017/5/28,2
2017/5/18 10:25,2017/5/18,6
2017/5/22 18:07,2017/5/22,5
2017/5/17 4:26,2017/5/17,14
2017/5/10 19:09,2017/5/10,6
2017/5/11 8:39,2017/5/11,12
2017/5/17 21:04,2017/5/17,7
2017/5/8 14:55,2017/5/8,5
2017/6/11 23:20,2017/6/11,5
2017/5/22 10:03,2017/5/22,10
2017/5/28 21:43,2017/5/28,5
2017/6/15 16:46,2017/6/15,9
2017/5/1 20:40,2017/5/1,10
2017/5/20 15:56,2017/5/20,5
2017/5/10 8:00,2017/5/10,1
2017/5/15 20:09,2017/5/15,1
2017/5/1 17:59,2017/5/1,2
2017/5/11 14:19,2017/5/11,1
2017/6/1 10:10,2017/6/1,11
2017/5/6 9:04,2017/5/6,3
2017/5/16 23:08,2017/5/16,9
2017/5/4 14:02,2017/5/4,13
2017/5/8 9:43,2017/5/8,1
2017/5/6 19:11,2017/5/6,3
2017/5/23 16:52,2017/5/23,10
2017/5/16 15:44,2017/5/16,9
2017/5/9 23:48,2017/5/9,1
2017/5/23 17:14,2017/5/23,3
2017/6/12 12:26,2017/6/12,5
2017/5/10 21:26,2017/5/10,3
2017/5/5 21:39,2017/5/5,6
2017/5/6 19:44,2017/5/6,6
2017/5/22 22:29,2017/5/22,2
2017/6/4 8:12,2017/6/4,14
2017/5/1 20:04,2017/5/1,14
2017/6/9 15:16,2017/6/9,11
2017/6/9 13:19,2017/6/9,8
2017/6/7 12:05,2017/6/7,8
2017/5/19 22:35,2017/5/19,2
2017/5/21 8:03,2017/5/21,8
2017/6/4 18:20,2017/6/4,10
2017/5/8 13:45,2017/5/8,13
2017/6/11 15:57,2017/6/11,4
2017/5/3 10:30,2017/5/3,10
2017/5/5 22:12,2017/5/5,1
2017/5/25 15:52,2017/5/25,5
2017/6/5 21:20,2017/6/5,9
2017/5/4 7:07,2017/5/4,10
2017/5/9 14:38,2017/5/9,3
2017/6/1 13:09,2017/6/1,13
2017/6/2 14:34,2017/6/2,13
2017/6/2 14:40,2017/6/2,2
2017/5/21 8:00,2017/5/21,6
2017/5/6 16:08,2017/5/6,12
2017/5/25 3:26,2017/5/25,12
2017/6/6 17:52,2017/6/6,3
2017/5/1 20:04,2017/5/1,11
2017/5/21 12:02,2017/5/21,9
2017/5/31 18:30,2017/5/31,14
2017/5/15 14:30,2017/5/15,14
2017/6/9 8:49,2017/6/9,10
2017/5/15 16:59,2017/5/15,4
2017/6/4 18:49,2017/6/4,10
2017/6/15 22:28,2017/6/15,12
2017/5/2 20:31,2017/5/2,2
2017/5/12 16:01,2017/5/12,7
2017/5/22 11:54,2017/5/22,9
2017/5/7 19:37,2017/5/7,6
2017/5/9 11:02,2017/5/9,12
2017/6/1 21:55,2017/6/1,8
2017/6/2 22:01,2017/6/2,7
2017/5/2 20:32,2017/5/2,1
2017/5/6 10:56,2017/5/6,5
2017/5/18 14:19,2017/5/18,10
2017/5/11 0:53,2017/5/11,10
2017/5/31 12:41,2017/5/31,4
2017/5/18 2:02,2017/5/18,9
2017/5/31 21:45,2017/5/31,13
2017/6/6 23:09,2017/6/6,11
2017/6/1 22:44,2017/6/1,13
2017/5/26 14:27,2017/5/26,1
2017/6/12 19:50,2017/6/12,3
2017/5/21 7:57,2017/5/21,1
2017/5/9 11:01,2017/5/9,1
2017/5/13 15:37,2017/5/13,2
2017/5/29 13:38,2017/5/29,2
2017/6/9 16:40,2017/6/9,8
2017/5/10 13:45,2017/5/10,13
2017/6/7 22:00,2017/6/7,12
2017/5/24 22:42,2017/5/24,1
2017/5/21 8:02,2017/5/21,13
2017/6/14 0:58,2017/6/14,2
2017/6/2 13:18,2017/6/2,8
2017/6/6 13:59,2017/6/6,13
2017/5/13 20:16,2017/5/13,7
2017/5/17 10:22,2017/5/17,8
2017/5/30 19:58,2017/5/30,13
2017/5/24 19:20,2017/5/24,2
2017/5/21 7:59,2017/5/21,14
2017/5/19 20:46,2017/5/19,8
2017/5/2 10:01,2017/5/2,1
2017/5/26 19:28,2017/5/26,5
2017/6/6 19:54,2017/6/6,2
2017/5/2 20:57,2017/5/2,9
2017/5/20 13:34,2017/5/20,1
2017/5/12 14:58,2017/5/12,10
2017/6/9 20:35,2017/6/9,10
2017/5/23 9:50,2017/5/23,5
2017/5/22 19:23,2017/5/22,5
2017/6/14 9:03,2017/6/14,11
2017/5/4 8:51,2017/5/4,8
2017/5/1 11:00,2017/5/1,10
2017/5/14 0:25,2017/5/14,6
2017/6/8 18:16,2017/6/8,10
2017/5/28 23:54,2017/5/28,10
2017/5/2 20:17,2017/5/2,11
2017/5/8 12:14,2017/5/8,11
2017/5/7 23:40,2017/5/7,4
2017/6/1 16:53,2017/6/1,7
2017/5/29 22:01,2017/5/29,7
2017/5/24 11:39,2017/5/24,4
2017/5/12 13:07,2017/5/12,14
2017/5/6 12:17,2017/5/6,8
2017/5/24 14:34,2017/5/24,2
2017/5/17 21:50,2017/5/17,2
2017/5/28 22:21,2017/5/28,8
2017/5/1 19:40,2017/5/1,12
2017/5/6 22:56,2017/5/6,6
2017/6/3 20:28,2017/6/3,9
2017/5/28 22:58,2017/5/28,2
2017/6/2 9:41,2017/6/2,3
2017/6/5 16:54,2017/6/5,11
2017/6/6 19:44,2017/6/6,13
2017/5/21 13:26,2017/5/21,12
2017/6/2 19:56,2017/6/2,3
2017/5/15 21:33,2017/5/15,7
2017/6/13 11:33,2017/6/13,9
2017/6/11 12:44,2017/6/11,10
2017/5/1 22:47,2017/5/1,10
2017/5/4 18:29,2017/5/4,3
2017/5/17 19:26,2017/5/17,7
2017/6/15 19:56,2017/6/15,10
2017/5/28 16:31,2017/5/28,8
2017/5/19 23:24,2017/5/19,6
2017/5/31 21:22,2017/5/31,2
2017/5/12 18:34,2017/5/12,10
2017/6/9 15:46,2017/6/9,10
2017/5/15 14:17,2017/5/15,4
2017/5/29 7:28,2017/5/29,2
2017/5/23 14:44,2017/5/23,2
2017/5/1 10:39,2017/5/1,8
2017/6/5 20:46,2017/6/5,2
2017/5/22 22:21,2017/5/22,9
2017/5/30 19:42,2017/5/30,5
2017/6/1 21:28,2017/6/1,14
2017/5/30 20:32,2017/5/30,13
2017/5/9 22:29,2017/5/9,13
2017/5/19 16:09,2017/5/19,12
2017/5/18 8:00,2017/5/18,14
2017/6/15 18:58,2017/6/15,6
2017/5/8 22:48,2017/5/8,10
2017/6/9 17:27,2017/6/9,10
2017/6/12 21:55,2017/6/12,12
2017/5/30 2:58,2017/5/30,14
2017/6/15 23:10,2017/6/15,13
2017/6/2 18:54,2017/6/2,5
2017/5/16 15:42,2017/5/16,13
2017/5/15 12:55,2017/5/15,8
2017/6/14 18:52,2017/6/14,13
2017/6/7 16:25,2017/6/7,11
2017/5/13 16:17,2017/5/13,1
2017/5/16 11:42,2017/5/16,10
2017/5/5 10:12,2017/5/5,5
2017/6/14 17:57,2017/6/14,1
2017/6/1 10:55,2017/6/1,6
2017/5/11 14:04,2017/5/11,1
2017/5/26 1:57,2017/5/26,13
2017/5/17 9:44,2017/5/17,9
2017/5/12 15:21,2017/5/12,9
2017/6/8 8:52,2017/6/8,6
2017/5/16 16:20,2017/5/16,11
2017/5/17 16:50,2017/5/17,6
2017/6/5 10:32,2017/6/5,4
2017/6/7 22:18,2017/6/7,2
2017/5/7 17:20,2017/5/7,14
2017/5/24 9:34,2017/5/24,3
2017/5/5 15:52,2017/5/5,7
2017/5/8 8:53,2017/5/8,5
2017/5/16 12:36,2017/5/16,4
2017/6/1 20:22,2017/6/1,6
2017/5/15 19:54,2017/5/15,4
2017/6/7 20:06,2017/6/7,8
2017/6/12 12:41,2017/6/12,8
2017/5/31 20:03,2017/5/31,14
2017/5/5 11:42,2017/5/5,9
2017/5/20 17:52,2017/5/20,10
2017/5/30 8:48,2017/5/30,12
2017/6/15 22:14,2017/6/15,14
2017/5/11 16:03,2017/5/11,1
2017/5/27 21:17,2017/5/27,11
2017/6/12 16:35,2017/6/12,10
2017/6/2 14:34,2017/6/2,9
2017/6/1 12:30,2017/6/1,12
2017/5/2 9:53,2017/5/2,3
2017/5/11 16:27,2017/5/11,6
2017/5/17 20:30,2017/5/17,3
2017/5/12 18:47,2017/5/12,12
2017/5/21 15:46,2017/5/21,3
2017/5/24 16:55,2017/5/24,13
2017/5/28 12:52,2017/5/28,11
2017/5/31 22:39,2017/5/31,13
2017/5/21 8:06,2017/5/21,8
2017/5/16 8:43,2017/5/16,9
2017/6/13 21:52,2017/6/13,6
2017/5/30 20:09,2017/5/30,9
2017/5/29 17:35,2017/5/29,1
2017/5/28 12:00,2017/5/28,4
2017/5/20 14:42,2017/5/20,6
2017/6/3 21:06,2017/6/3,7
2017/5/18 15:10,2017/5/18,9
2017/5/18 11:19,2017/5/18,12
2017/6/14 16:19,2017/6/14,12
2017/5/11 18:05,2017/5/11,13
2017/6/15 22:06,2017/6/15,4
2017/6/12 16:38,2017/6/12,14
2017/5/4 13:49,2017/5/4,7
2017/6/5 7:17,2017/6/5,5
2017/5/9 14:41,2017/5/9,13
2017/5/9 17:21,2017/5/9,5
2017/6/13 21:56,2017/6/13,7
2017/5/16 18:20,2017/5/16,6
2017/5/27 16:20,2017/5/27,10
2017/5/30 14:46,2017/5/30,6
2017/5/3 17:51,2017/5/3,5
2017/5/18 19:04,2017/5/18,3
2017/5/19 18:13,2017/5/19,4
2017/5/30 18:02,2017/5/30,4
2017/6/12 22:40,2017/6/12,11
2017/6/8 16:47,2017/6/8,14
2017/5/8 9:59,2017/5/8,6
2017/5/24 17:49,2017/5/24,8
2017/6/4 13:30,2017/6/4,1
2017/5/31 16:53,2017/5/31,1
2017/6/5 21:25,2017/6/5,12
2017/6/8 10:56,2017/6/8,3
2017/5/22 14:33,2017/5/22,7
2017/5/12 4:58,2017/5/12,14
2017/5/22 15:51,2017/5/22,5
2017/6/11 23:17,2017/6/11,2
2017/5/19 23:55,2017/5/19,10
2017/6/11 14:33,2017/6/11,11
2017/5/15 14:09,2017/5/15,4
2017/5/8 13:22,2017/5/8,5
2017/6/12 14:13,2017/6/12,5
2017/5/1 23:06,2017/5/1,10
2017/6/8 8:52,2017/6/8,8
2017/5/4 13:27,2017/5/4,3
2017/5/4 11:39,2017/5/4,4
2017/6/14 13:29,2017/6/14,9
2017/6/9 17:38,2017/6/9,13
2017/5/21 22:28,2017/5/21,12
2017/6/3 0:08,2017/6/3,10
2017/5/24 16:49,2017/5/24,2
2017/5/24 18:33,2017/5/24,1
2017/5/10 19:49,2017/5/10,10
2017/6/8 12:14,2017/6/8,3
2017/5/29 22:47,2017/5/29,13
2017/5/3 21:12,2017/5/3,9
2017/5/13 17:13,2017/5/13,5
2017/6/14 22:58,2017/6/14,10
2017/5/27 21:48,2017/5/27,6
2017/5/19 9:43,2017/5/19,8
2017/6/6 9:28,2017/6/6,3
2017/6/1 8:19,2017/6/1,14
2017/6/15 11:11,2017/6/15,10
2017/5/14 16:29,2017/5/14,6
2017/6/10 18:25,2017/6/10,6
2017/6/5 23:33,2017/6/5,1
2017/5/16 9:23,2017/5/16,9
2017/6/2 10:37,2017/6/2,14
2017/5/14 8:16,2017/5/14,10
2017/6/6 15:25,2017/6/6,7
2017/6/5 12:08,2017/6/5,3
2017/6/2 11:02,2017/6/2,5
2017/5/9 2:52,2017/5/9,11
2017/5/23 15:57,2017/5/23,10
2017/5/12 23:14,2017/5/12,6
2017/6/1 22:12,2017/6/1,1
2017/5/2 10:02,2017/5/2,4
2017/5/29 14:44,2017/5/29,5
2017/6/6 18:22,2017/6/6,2
2017/5/11 21:31,2017/5/11,8
2017/5/23 12:55,2017/5/23,1
2017/5/11 19:25,2017/5/11,3
2017/6/14 7:11,2017/6/14,3
2017/5/28 11:58,2017/5/28,1
2017/5/25 11:20,2017/5/25,7
2017/5/11 12:07,2017/5/11,5
2017/5/28 13:39,2017/5/28,3
2017/5/24 9:12,2017/5/24,6
2017/6/6 18:52,2017/6/6,7
2017/6/11 19:43,2017/6/11,11
2017/5/15 17:23,2017/5/15,7
2017/6/7 21:40,2017/6/7,1
2017/6/13 11:17,2017/6/13,10
2017/5/14 12:47,2017/5/14,5
2017/6/1 16:05,2017/6/1,9
2017/6/1 22:45,2017/6/1,5
2017/5/15 13:20,2017/5/15,9
2017/5/29 21:39,2017/5/29,10
2017/6/11 13:33,2017/6/11,11
2017/5/5 21:17,2017/5/5,9
2017/5/4 12:40,2017/5/4,3
2017/5/17 22:01,2017/5/17,3
2017/5/8 9:25,2017/5/8,6
2017/5/11 16:50,2017/5/11,9
2017/6/14 13:07,2017/6/14,1
2017/5/15 19:39,2017/5/15,9
2017/6/13 11:22,2017/6/13,4
2017/5/22 14:59,2017/5/22,12
2017/5/19 20:51,2017/5/19,3
2017/6/6 23:24,2017/6/6,8
2017/5/2 20:56,2017/5/2,2
2017/6/14 9:04,2017/6/14,3
2017/6/1 16:10,2017/6/1,7
2017/6/6 22:31,2017/6/6,7
2017/5/19 21:06,2017/5/19,14
2017/5/20 17:46,2017/5/20,4
2017/5/6 20:28,2017/5/6,11
2017/6/1 11:43,2017/6/1,8
2017/5/26 7:36,2017/5/26,5
2017/6/11 11:42,2017/6/11,12
2017/5/11 13:52,2017/5/11,12
2017/6/14 6:49,2017/6/14,5
2017/5/9 9:22,2017/5/9,3
2017/6/4 17:53,2017/6/4,5
2017/5/16 11:27,2017/5/16,7
2017/5/24 9:05,2017/5/24,5
2017/5/19 13:35,2017/5/19,5
2017/6/3 15:51,2017/6/3,7
2017/5/6 14:29,2017/5/6,9
2017/5/11 10:51,2017/5/11,8
2017/6/5 0:11,2017/6/5,9
2017/5/12 12:15,2017/5/12,10
2017/5/23 15:03,2017/5/23,11
2017/5/8 20:58,2017/5/8,14
2017/5/21 13:51,2017/5/21,9
2017/5/14 10:01,2017/5/14,6
2017/5/15 14:32,2017/5/15,5
2017/5/25 21:48,2017/5/25,6
2017/5/21 22:00,2017/5/21,13
2017/5/22 12:45,2017/5/22,1
2017/5/31 20:11,2017/5/31,9
2017/6/5 19:51,2017/6/5,1
2017/5/6 20:57,2017/5/6,10
2017/5/3 16:47,2017/5/3,3
2017/6/14 9:44,2017/6/14,7
2017/5/30 11:48,2017/5/30,5
2017/5/16 19:31,2017/5/16,7
2017/5/21 21:23,2017/5/21,2
2017/6/10 2:09,2017/6/10,5
2017/5/21 9:23,2017/5/21,5
2017/6/9 15:04,2017/6/9,5
2017/5/12 22:39,2017/5/12,7
2017/6/10 12:53,2017/6/10,14
2017/6/1 16:25,2017/6/1,1
2017/5/16 10:35,2017/5/16,12
2017/6/15 11:14,2017/6/15,2
2017/5/20 12:24,2017/5/20,1
2017/6/15 14:32,2017/6/15,7
2017/5/14 16:59,2017/5/14,2
2017/6/7 14:10,2017/6/7,6
2017/5/21 17:57,2017/5/21,2
2017/6/8 13:31,2017/6/8,6
2017/5/11 13:10,2017/5/11,8
2017/5/23 23:27,2017/5/23,8
2017/5/8 13:01,2017/5/8,1
2017/6/11 19:57,2017/6/11,8
2017/5/23 14:00,2017/5/23,2
2017/6/1 23:44,2017/6/1,12
2017/5/22 16:30,2017/5/22,5
2017/5/12 18:13,2017/5/12,10
2017/5/22 16:41,2017/5/22,3
2017/5/23 23:52,2017/5/23,2
2017/5/2 13:41,2017/5/2,14
2017/6/5 16:37,2017/6/5,1
2017/5/29 15:37,2017/5/29,9
2017/5/5 3:00,2017/5/5,5
2017/6/8 12:08,2017/6/8,9
2017/5/7 1:20,2017/5/7,3
2017/5/12 16:53,2017/5/12,3
2017/5/18 12:01,2017/5/18,9
2017/5/29 13:01,2017/5/29,2
2017/6/12 16:35,2017/6/12,4
2017/5/31 19:01,2017/5/31,3
2017/5/16 16:34,2017/5/16,6
2017/5/18 3:30,2017/5/18,7
2017/5/8 17:27,2017/5/8,5
2017/6/5 17:25,2017/6/5,8
2017/5/19 13:00,2017/5/19,6
2017/5/23 14:48,2017/5/23,11
2017/6/14 13:56,2017/6/14,4
2017/6/1 14:16,2017/6/1,3
2017/6/4 23:14,2017/6/4,10
2017/6/11 20:41,2017/6/11,10
2017/6/4 11:42,2017/6/4,12
2017/5/15 20:19,2017/5/15,1
2017/5/19 9:08,2017/5/19,4
2017/5/27 8:57,2017/5/27,9
2017/5/4 11:45,2017/5/4,11
2017/6/5 17:54,2017/6/5,6
2017/5/16 21:55,2017/5/16,6
2017/5/19 16:25,2017/5/19,12
2017/5/15 21:07,2017/5/15,13
2017/5/23 0:53,2017/5/23,5
2017/6/15 14:26,2017/6/15,1
2017/6/5 21:59,2017/6/5,13
2017/5/4 21:29,2017/5/4,5
2017/5/9 22:20,2017/5/9,4
2017/6/12 22:15,2017/6/12,6
2017/6/1 18:58,2017/6/1,4
2017/5/29 12:08,2017/5/29,5
2017/5/11 2:07,2017/5/11,14
2017/6/8 16:18,2017/6/8,4
2017/5/28 11:49,2017/5/28,14
2017/5/11 13:35,2017/5/11,9
2017/6/9 10:43,2017/6/9,8
2017/5/19 1:33,2017/5/19,7
2017/5/18 11:23,2017/5/18,4
2017/5/23 10:13,2017/5/23,3
2017/5/23 21:10,2017/5/23,14
2017/6/2 12:26,2017/6/2,3
2017/6/8 22:46,2017/6/8,7
2017/5/26 13:28,2017/5/26,9
2017/6/6 21:31,2017/6/6,5
2017/6/13 10:02,2017/6/13,5
2017/6/5 19:10,2017/6/5,14
2017/5/10 20:40,2017/5/10,14
2017/6/14 23:48,2017/6/14,3
2017/6/2 9:45,2017/6/2,2
2017/6/8 8:58,2017/6/8,13
2017/6/14 11:50,2017/6/14,12
2017/6/11 20:33,2017/6/11,9
2017/5/3 23:41,2017/5/3,12
2017/5/8 17:30,2017/5/8,5
2017/5/21 12:45,2017/5/21,12
2017/5/4 21:49,2017/5/4,13
2017/5/29 20:37,2017/5/29,6
2017/5/13 9:43,2017/5/13,1
2017/5/31 21:19,2017/5/31,13
2017/5/14 18:25,2017/5/14,1
2017/5/23 13:26,2017/5/23,12
2017/5/30 18:54,2017/5/30,10
2017/5/10 18:13,2017/5/10,12
2017/5/8 12:49,2017/5/8,7
2017/5/5 21:07,2017/5/5,10
2017/5/11 14:52,2017/5/11,9
2017/5/3 11:39,2017/5/3,11
2017/5/28 14:45,2017/5/28,1
2017/5/29 12:53,2017/5/29,9
2017/6/1 1:02,2017/6/1,10
2017/5/27 19:20,2017/5/27,11
2017/6/6 17:00,2017/6/6,13
2017/5/9 20:53,2017/5/9,11
2017/5/15 10:46,2017/5/15,6
2017/6/12 15:06,2017/6/12,2
2017/6/1 19:12,2017/6/1,1
2017/5/4 13:11,2017/5/4,8
2017/5/1 20:18,2017/5/1,11
2017/5/27 12:16,2017/5/27,2
2017/6/5 17:53,2017/6/5,13
2017/6/8 16:35,2017/6/8,1
2017/6/6 21:42,2017/6/6,11
2017/6/14 17:47,2017/6/14,12
2017/5/4 16:51,2017/5/4,3
2017/5/27 20:21,2017/5/27,12
2017/5/26 12:42,2017/5/26,11
2017/6/8 8:41,2017/6/8,6
2017/5/26 13:08,2017/5/26,7
2017/5/1 19:21,2017/5/1,3
2017/5/12 15:34,2017/5/12,13
2017/5/9 13:49,2017/5/9,7
2017/5/11 1:40,2017/5/11,12
2017/5/19 18:12,2017/5/19,9
2017/5/18 11:00,2017/5/18,2
2017/5/12 16:24,2017/5/12,1
2017/5/23 11:14,2017/5/23,11
2017/5/25 8:39,2017/5/25,2
2017/5/22 15:46,2017/5/22,4
2017/5/15 10:20,2017/5/15,4
2017/6/6 22:52,2017/6/6,10
2017/6/11 16:22,2017/6/11,1
2017/5/16 21:37,2017/5/16,8
2017/6/8 17:16,2017/6/8,1
2017/5/19 18:36,2017/5/19,2
2017/5/31 20:45,2017/5/31,10
2017/5/25 23:32,2017/5/25,1
2017/5/12 17:34,2017/5/12,13
2017/6/8 13:14,2017/6/8,3
2017/5/17 3:30,2017/5/17,6
2017/6/8 7:24,2017/6/8,5
2017/5/10 0:18,2017/5/10,2
2017/5/5 15:37,2017/5/5,14
2017/5/15 15:38,2017/5/15,5
2017/5/20 17:14,2017/5/20,5
2017/5/23 22:28,2017/5/23,6
2017/6/12 10:34,2017/6/12,4
2017/5/12 7:59,2017/5/12,12
2017/6/12 19:12,2017/6/12,12
2017/5/9 15:19,2017/5/9,6
2017/5/11 18:46,2017/5/11,5
2017/5/5 12:35,2017/5/5,6
2017/6/11 12:06,2017/6/11,1
2017/5/24 11:15,2017/5/24,13
2017/5/25 10:21,2017/5/25,7
2017/6/15 18:43,2017/6/15,9
2017/5/24 22:37,2017/5/24,5
2017/6/1 17:40,2017/6/1,9
2017/5/23 19:02,2017/5/23,11
2017/6/10 17:57,2017/6/10,14
2017/6/6 20:36,2017/6/6,7
2017/5/22 22:40,2017/5/22,13
2017/5/1 17:53,2017/5/1,10
2017/5/12 22:30,2017/5/12,13
2017/5/16 16:27,2017/5/16,1
2017/5/12 18:59,2017/5/12,14
2017/5/30 22:30,2017/5/30,11
2017/6/7 23:16,2017/6/7,3
2017/5/31 0:51,2017/5/31,6
2017/5/19 10:42,2017/5/19,6
2017/5/10 0:21,2017/5/10,5
2017/6/8 21:00,2017/6/8,3
2017/6/6 15:56,2017/6/6,8
2017/5/27 15:47,2017/5/27,1
2017/5/1 17:56,2017/5/1,13
2017/6/7 20:24,2017/6/7,3
2017/5/22 11:04,2017/5/22,2
2017/5/11 13:08,2017/5/11,6
2017/6/14 11:45,2017/6/14,8
2017/5/21 17:56,2017/5/21,13
2017/5/14 17:02,2017/5/14,13
2017/5/12 10:05,2017/5/12,11
2017/5/8 13:26,2017/5/8,7
2017/6/10 21:50,2017/6/10,1
2017/6/14 17:57,2017/6/14,2
2017/5/8 6:06,2017/5/8,3
2017/6/2 8:25,2017/6/2,11
2017/5/26 10:02,2017/5/26,5
2017/6/13 21:34,2017/6/13,1
2017/6/12 22:55,2017/6/12,14
2017/5/11 13:06,2017/5/11,1
2017/6/13 22:02,2017/6/13,14
2017/5/19 18:42,2017/5/19,5
2017/6/14 16:07,2017/6/14,10
2017/6/3 14:37,2017/6/3,14
2017/6/5 9:00,2017/6/5,11
2017/5/6 21:17,2017/5/6,5
2017/6/5 22:26,2017/6/5,1
2017/5/5 20:20,2017/5/5,1
2017/5/16 17:43,2017/5/16,11
2017/5/15 18:37,2017/5/15,9
2017/6/4 21:12,2017/6/4,4
2017/5/25 10:24,2017/5/25,5
2017/5/19 9:41,2017/5/19,4
2017/5/29 8:37,2017/5/29,8
2017/6/6 16:01,2017/6/6,7
2017/5/31 9:52,2017/5/31,6
2017/6/8 19:15,2017/6/8,8
2017/5/10 22:45,2017/5/10,6
2017/5/15 14:52,2017/5/15,9
2017/5/7 13:05,2017/5/7,5
2017/5/17 17:44,2017/5/17,2
2017/5/15 9:38,2017/5/15,12
2017/6/12 14:29,2017/6/12,14
2017/5/18 10:46,2017/5/18,4
2017/5/10 9:11,2017/5/10,9
2017/5/31 6:32,2017/5/31,6
2017/5/9 23:03,2017/5/9,8
2017/5/26 18:31,2017/5/26,4
2017/5/19 19:08,2017/5/19,11
2017/5/28 13:33,2017/5/28,8
2017/6/12 13:44,2017/6/12,8
2017/5/19 7:54,2017/5/19,11
2017/5/21 7:57,2017/5/21,3
2017/5/1 16:19,2017/5/1,5
2017/6/12 23:07,2017/6/12,12
2017/5/15 20:52,2017/5/15,13
2017/6/9 1:00,2017/6/9,3
2017/6/8 23:48,2017/6/8,9
2017/6/11 20:39,2017/6/11,1
2017/5/11 12:29,2017/5/11,2
2017/5/2 15:23,2017/5/2,9
2017/5/9 13:02,2017/5/9,13
2017/5/18 17:09,2017/5/18,12
2017/5/22 20:52,2017/5/22,12
2017/5/23 19:24,2017/5/23,3
2017/5/2 12:48,2017/5/2,5
2017/5/27 13:48,2017/5/27,9
2017/5/20 14:00,2017/5/20,8
2017/6/10 17:19,2017/6/10,13
2017/5/30 17:36,2017/5/30,4
2017/5/21 15:09,2017/5/21,6
2017/5/8 11:39,2017/5/8,1
2017/5/24 17:26,2017/5/24,8
2017/5/16 8:28,2017/5/16,7
2017/6/13 17:10,2017/6/13,3
2017/5/9 22:37,2017/5/9,13
2017/6/1 10:24,2017/6/1,12
2017/5/30 23:27,2017/5/30,13
2017/5/29 19:40,2017/5/29,10
2017/5/17 10:02,2017/5/17,12
2017/5/2 19:58,2017/5/2,12
2017/5/28 18:06,2017/5/28,14
2017/5/8 22:16,2017/5/8,13
2017/5/4 10:39,2017/5/4,3
2017/5/24 19:38,2017/5/24,9
2017/6/8 19:50,2017/6/8,14
2017/5/19 12:44,2017/5/19,2
2017/5/7 11:01,2017/5/7,13
2017/5/21 20:23,2017/5/21,3
2017/5/4 7:21,2017/5/4,8
2017/5/16 15:05,2017/5/16,5
2017/5/4 8:41,2017/5/4,12
2017/6/6 0:49,2017/6/6,12
2017/5/18 23:23,2017/5/18,1
2017/5/17 11:19,2017/5/17,14
2017/5/9 23:22,2017/5/9,7
2017/5/9 2:36,2017/5/9,5
2017/5/5 18:54,2017/5/5,7
2017/5/12 13:55,2017/5/12,1
2017/5/31 21:21,2017/5/31,8
2017/5/4 13:31,2017/5/4,14
2017/5/10 15:51,2017/5/10,4
2017/5/25 14:29,2017/5/25,12
2017/5/3 12:29,2017/5/3,2
2017/5/8 22:15,2017/5/8,13
2017/5/31 21:42,2017/5/31,10
2017/6/14 6:53,2017/6/14,2
2017/5/23 17:03,2017/5/23,11
2017/5/2 10:51,2017/5/2,13
2017/5/1 21:14,2017/5/1,1
2017/5/16 8:11,2017/5/16,10
